docId,sentenceId,tokenId,text,lemma,ner,clID
sl-46,0,1,Pompeo,Pompeo,B-PER,PER-Mike-Pompeo
sl-46,0,2,v,,O,
sl-46,0,3,Berlinu,Berlin,B-LOC,GPE-Berlin
sl-46,0,4,pozval,,O,
sl-46,0,5,k,,O,
sl-46,0,6,obrambi,,O,
sl-46,0,7,svobode,,O,
sl-46,0,8,pred,,O,
sl-46,0,9,Kitajsko,Kitajska,B-LOC,GPE-China
sl-46,0,10,in,,O,
sl-46,0,11,Rusijo,Rusija,B-LOC,GPE-Russia
sl-46,1,1,"""",,O,
sl-46,1,2,Prepoznati,,O,
sl-46,1,3,moramo,,O,
sl-46,1,4,",",,O,
sl-46,1,5,da,,O,
sl-46,1,6,ni,,O,
sl-46,1,7,svoboda,,O,
sl-46,1,8,nikoli,,O,
sl-46,1,9,zagotovljena,,O,
sl-46,1,10,",",,O,
sl-46,1,11,"""",,O,
sl-46,1,12,je,,O,
sl-46,1,13,Pompeo,Pompeo,B-PER,PER-Mike-Pompeo
sl-46,1,14,po,,O,
sl-46,1,15,poročanju,,O,
sl-46,1,16,nemške,,O,
sl-46,1,17,tiskovne,,O,
sl-46,1,18,agencije,,O,
sl-46,1,19,dpa,dpa,B-ORG,ORG-DPA
sl-46,1,20,dejal,,O,
sl-46,1,21,v,,O,
sl-46,1,22,govoru,,O,
sl-46,1,23,pred,,O,
sl-46,1,24,fundacijo,fundacija,B-LOC,ORG-Körber-Foundation
sl-46,1,25,Körber,Körber,I-LOC,ORG-Körber-Foundation
sl-46,1,26,",",,O,
sl-46,1,27,le,,O,
sl-46,1,28,nekaj,,O,
sl-46,1,29,metrov,,O,
sl-46,1,30,od,,O,
sl-46,1,31,kraja,,O,
sl-46,1,32,",",,O,
sl-46,1,33,kjer,,O,
sl-46,1,34,je,,O,
sl-46,1,35,nekdaj,,O,
sl-46,1,36,mimo,,O,
sl-46,1,37,Brandenburških,Brandenburška,B-LOC,LOC-Brandenburg-Gate
sl-46,1,38,vrat,vrata,I-LOC,LOC-Brandenburg-Gate
sl-46,1,39,tekel,,O,
sl-46,1,40,berlinski,berlinski,B-LOC,LOC-Berlin-Wall
sl-46,1,41,zid,zid,I-LOC,LOC-Berlin-Wall
sl-46,1,42,.,,O,
sl-46,2,1,Pompeo,Pompeo,B-PER,PER-Mike-Pompeo
sl-46,2,2,je,,O,
sl-46,2,3,ob,,O,
sl-46,2,4,tem,,O,
sl-46,2,5,spregovoril,,O,
sl-46,2,6,o,,O,
sl-46,2,7,napakah,,O,
sl-46,2,8,po,,O,
sl-46,2,9,padcu,padec,B-EVT,EVT-Fall-of-the-Berlin-Wall
sl-46,2,10,berlinskega,berlinskega,I-EVT,EVT-Fall-of-the-Berlin-Wall
sl-46,2,11,zidu,zidu,I-EVT,EVT-Fall-of-the-Berlin-Wall
sl-46,2,12,",",,O,
sl-46,2,13,češ,,O,
sl-46,2,14,da,,O,
sl-46,2,15,vojakov,,O,
sl-46,2,16,zaradi,,O,
sl-46,2,17,tedanje,,O,
sl-46,2,18,domneve,,O,
sl-46,2,19,",",,O,
sl-46,2,20,da,,O,
sl-46,2,21,so,,O,
sl-46,2,22,ljudje,,O,
sl-46,2,23,sedaj,,O,
sl-46,2,24,svobodni,,O,
sl-46,2,25,",",,O,
sl-46,2,26,ne,,O,
sl-46,2,27,bi,,O,
sl-46,2,28,smeli,,O,
sl-46,2,29,nikoli,,O,
sl-46,2,30,umakniti,,O,
sl-46,2,31,.,,O,
sl-46,3,1,"""",,O,
sl-46,3,2,Motili,,O,
sl-46,3,3,smo,,O,
sl-46,3,4,se,,O,
sl-46,3,5,",",,O,
sl-46,3,6,"""",,O,
sl-46,3,7,je,,O,
sl-46,3,8,dejal,,O,
sl-46,3,9,.,,O,
sl-46,4,1,"""",,O,
sl-46,4,2,Danes,,O,
sl-46,4,3,Rusija,Rusija,B-LOC,GPE-Russia
sl-46,4,4,",",,O,
sl-46,4,5,ki,,O,
sl-46,4,6,jo,,O,
sl-46,4,7,vodi,,O,
sl-46,4,8,nekdaj,,O,
sl-46,4,9,v,,O,
sl-46,4,10,Dresdnu,Dresden,B-LOC,GPE-Dresden
sl-46,4,11,nameščeni,,O,
sl-46,4,12,častnik,,O,
sl-46,4,13,KGB,KGB,B-ORG,ORG-KGB
