docId,sentenceId,tokenId,text,lemma,calcLemma,upos,xpos,ner,clID
134,0,1,05.11.2020,,05.11.2020,Np,PROPN,O,
134,1,1,Webcafe,,webcafe,Npmsi,PROPN,O,
134,2,1,На,,на,R,ADP,O,
134,2,2,фона,,фон,Ncmsh,NOUN,O,
134,2,3,на,,на,R,ADP,O,
134,2,4,продължаващото,,продължавам,Vpitcar-snd,ADJ,O,
134,2,5,преброяване,,преброяване,Ncnsi,NOUN,O,
134,2,6,на,,на,R,ADP,O,
134,2,7,гласовете,,глас,Ncmpd,NOUN,O,
134,2,8,в,,в,R,ADP,O,
134,2,9,ключовите,,ключов,A-pd,ADJ,O,
134,2,10,колебаещи,,колебая-се,Vpitcar-p-i,ADJ,O,
134,2,11,се,,се,Ppxta,PRON,O,
134,2,12,щати,,щат,Ncmpi,NOUN,O,
134,2,13,",",,",",punct,PUNCT,O,
134,2,14,малки,,малък,A-pi,ADJ,O,
134,2,15,групи,,група,Ncfpi,NOUN,O,
134,2,16,демонстранти,,демонстрант,Ncmpi,NOUN,O,
134,2,17,се,,се,Ppxta,PRON,O,
134,2,18,събират,,събирам-(се),Vpitf-r3p,VERB,O,
134,2,19,из,,из,R,ADP,O,
134,2,20,по-големите,,голям,A-pd,ADJ,O,
134,2,21,градове,,град,Ncmpi,NOUN,O,
134,2,22,на,,на,R,ADP,O,
134,2,23,страната,,страна,Ncfsd,NOUN,O,
134,2,24,",",,",",punct,PUNCT,O,
134,2,25,натягайки,,натягам-(се),Vpitg,ADV,O,
134,2,26,допълнително,,допълнително,Dm,ADV,O,
134,2,27,напрежението,,напрежение,Ncnsd,NOUN,O,
134,2,28,и,,и,Cp,CCONJ,O,
134,2,29,несигурността,,несигурност,Ncfsd,NOUN,O,
134,2,30,относно,,относно,R,ADP,O,
134,2,31,това,,този,Pde-os-n,DET,O,
134,2,32,какво,,какъв,Pia--s-n,DET,O,
134,2,33,ще,,ще,Tx,AUX,O,
134,2,34,се,,се,Ppxta,PRON,O,
134,2,35,случи,,случа-(се),Vpptf-r3s,VERB,O,
134,2,36,",",,",",punct,PUNCT,O,
134,2,37,когато,,когато,Prt,ADV,O,
134,2,38,най-сетне,,сетне,Dt,ADV,O,
134,2,39,бъдат,,бъда,Vyptf-r3p,AUX,O,
134,2,40,обявени,,обявя-(се),Vpptcv--p-i,VERB,O,
134,2,41,крайните,,краен,A-pd,ADJ,O,
134,2,42,резултати,,резултат,Ncmpi,NOUN,O,
134,2,43,.,,.,punct,PUNCT,O,
134,3,1,Екипите,,екип,Ncmpd,NOUN,O,
134,3,2,и,,и,Cp,CCONJ,O,
134,3,3,на,,на,R,ADP,O,
134,3,4,двамата,,двама,Mc-pd,NUM,O,
134,3,5,кандидати,,кандидат,Ncmpi,NOUN,O,
134,3,6,са,,съм,Vxitf-r3p,VERB,O,
134,3,7,готови,,готов,A-pi,ADJ,O,
134,3,8,да,,да,Tx,AUX,O,
134,3,9,оспорват,,оспорвам,Vpitf-r3p,VERB,O,
134,3,10,резултатите,,резултат,Ncmpd,NOUN,O,
134,3,11,",",,",",punct,PUNCT,O,
134,3,12,ако,,ако,Cs,SCONJ,O,
134,3,13,не,,не,Tn,INTJ,O,
134,3,14,са,,съм,Vxitf-r3p,VERB,O,
134,3,15,в,,в,R,ADP,O,
134,3,16,тяхна,,техен,Pszl-s3fi,DET,O,
134,3,17,полза,,полза,Ncfsi,NOUN,O,
134,3,18,",",,",",punct,PUNCT,O,
134,3,19,а,,а,Cp,CCONJ,O,
134,3,20,поводи,,повод,Ncmpi,NOUN,O,
134,3,21,за,,за,R,ADP,O,
134,3,22,съмнения,,съмнение,Ncnpi,NOUN,O,
134,3,23,се,,се,Ppxta,PRON,O,
134,3,24,изтъкват,,изтъквам,Vpitf-r3p,VERB,O,
134,3,25,",",,",",punct,PUNCT,O,
134,3,26,както,,както,Prm,ADV,O,
134,3,27,от,,от,R,ADP,O,
134,3,28,демократи,,демократ,Ncmpi,NOUN,O,
134,3,29,",",,",",punct,PUNCT,O,
134,3,30,така,,така,Pdm,ADV,O,
134,3,31,и,,и,Cp,CCONJ,O,
134,3,32,от,,от,R,ADP,O,
134,3,33,републиканци,,републиканец,Ncmpi,NOUN,O,
134,3,34,.,,.,punct,PUNCT,O,
134,4,1,Доналд,,доналд,Npmsi,PROPN,O,
134,4,2,Тръмп,,тръмп,Hmsi,PROPN,O,
134,4,3,вече,,вече,Dt,ADV,O,
134,4,4,обяви,,обявя-(се),Vpptf-o3s,VERB,O,
134,4,5,намерението,,намерение,Ncnsd,NOUN,O,
134,4,6,си,,свой,Psxto,PRON,O,
134,4,7,да,,да,Tx,AUX,O,
134,4,8,заведе,,заведа,Vpptf-r3s,VERB,O,
134,4,9,дела,,дело,Ncnpi,NOUN,O,
134,4,10,срещу,,срещу,R,ADP,O,
134,4,11,властите,,власт,Ncfpd,NOUN,O,
134,4,12,на,,на,R,ADP,O,
134,4,13,всички,,всеки,Pce-op,DET,O,
134,4,14,щати,,щат,Ncmpi,NOUN,O,
134,4,15,",",,",",punct,PUNCT,O,
134,4,16,където,,където,Prl,ADV,O,
134,4,17,неговият,,мой,Psol-s3mfm,DET,O,
134,4,18,съперник,,съперник,Ncmsi,NOUN,O,
134,4,19,Джоузеф,,джоузеф,Npmsi,PROPN,O,
134,4,20,Байдън,,байдън,Hmsi,PROPN,O,
134,4,21,обърна,,обърна-(се),Vpptf-o3s,VERB,O,
134,4,22,резултата,,резултат,Ncmsh,NOUN,O,
134,4,23,и,,и,Cp,CCONJ,O,
134,4,24,поведе,,поведа-(се),Vpptf-o3s,VERB,O,
134,4,25,в,,в,R,ADP,O,
134,4,26,броя,,брой,Ncmsh,NOUN,O,
134,4,27,на,,на,R,ADP,O,
134,4,28,гласовете,,глас,Ncmpd,NOUN,O,
134,4,29,по,,по,R,ADP,O,
