docId,sentenceId,tokenId,text,lemma,ner,clID
sl-4,0,1,Skoraj,,O,
sl-4,0,2,tradicionalen,,O,
sl-4,0,3,preplah,,O,
sl-4,0,4,na,,O,
sl-4,0,5,finančnih,,O,
sl-4,0,6,trgih,,O,
sl-4,1,1,Powellov,Powell,B-PER,PER-Jerome-Powell
sl-4,1,2,optimizem,,O,
sl-4,1,3,so,,O,
sl-4,1,4,v,,O,
sl-4,1,5,petek,,O,
sl-4,1,6,podprli,,O,
sl-4,1,7,podatki,,O,
sl-4,1,8,z,,O,
sl-4,1,9,ameriškega,,O,
sl-4,1,10,trga,,O,
sl-4,1,11,dela,,O,
sl-4,1,12,",",,O,
sl-4,1,13,ki,,O,
sl-4,1,14,so,,O,
sl-4,1,15,pokazali,,O,
sl-4,1,16,",",,O,
sl-4,1,17,da,,O,
sl-4,1,18,zagon,,O,
sl-4,1,19,ameriškega,,O,
sl-4,1,20,gospodarstva,,O,
sl-4,1,21,ostaja,,O,
sl-4,1,22,v,,O,
sl-4,1,23,polnem,,O,
sl-4,1,24,zamahu,,O,
sl-4,1,25,.,,O,
sl-4,2,1,Kljub,,O,
sl-4,2,2,manjšemu,,O,
sl-4,2,3,številu,,O,
sl-4,2,4,dodatnih,,O,
sl-4,2,5,delovnih,,O,
sl-4,2,6,mest,,O,
sl-4,2,7,",",,O,
sl-4,2,8,na,,O,
sl-4,2,9,katera,,O,
sl-4,2,10,je,,O,
sl-4,2,11,najverjetneje,,O,
sl-4,2,12,negativno,,O,
sl-4,2,13,vplival,,O,
sl-4,2,14,orkan,orkan,B-EVT,EVT-Hurricane-Florence
sl-4,2,15,Florence,Florence,I-EVT,EVT-Hurricane-Florence
sl-4,2,16,",",,O,
sl-4,2,17,so,,O,
sl-4,2,18,se,,O,
sl-4,2,19,trgi,,O,
sl-4,2,20,osredotočili,,O,
sl-4,2,21,na,,O,
sl-4,2,22,nadaljnjo,,O,
sl-4,2,23,rast,,O,
sl-4,2,24,plač,,O,
sl-4,2,25,ter,,O,
sl-4,2,26,padec,,O,
sl-4,2,27,stopnje,,O,
sl-4,2,28,brezposelnosti,,O,
sl-4,2,29,na,,O,
sl-4,2,30,"3,7",,O,
sl-4,2,31,odstotka,,O,
sl-4,2,32,",",,O,
sl-4,2,33,kar,,O,
sl-4,2,34,je,,O,
sl-4,2,35,najnižja,,O,
sl-4,2,36,raven,,O,
sl-4,2,37,brezposelnosti,,O,
sl-4,2,38,v,,O,
sl-4,2,39,zadnjih,,O,
sl-4,2,40,49,,O,
sl-4,2,41,letih,,O,
sl-4,2,42,.,,O,
sl-4,3,1,Razlog,,O,
sl-4,3,2,za,,O,
sl-4,3,3,tako,,O,
sl-4,3,4,močan,,O,
sl-4,3,5,odziv,,O,
sl-4,3,6,finančnih,,O,
sl-4,3,7,trgov,,O,
sl-4,3,8,na,,O,
sl-4,3,9,besede,,O,
sl-4,3,10,predsednika,,O,
sl-4,3,11,Fed,Fed,B-ORG,ORG-Fed
sl-4,3,12,gre,,O,
sl-4,3,13,pripisati,,O,
sl-4,3,14,dejstvu,,O,
sl-4,3,15,",",,O,
sl-4,3,16,da,,O,
sl-4,3,17,postaja,,O,
sl-4,3,18,za,,O,
sl-4,3,19,svetovno,,O,
sl-4,3,20,gospodarstvo,,O,
sl-4,3,21,z,,O,
sl-4,3,22,vsakim,,O,
sl-4,3,23,dnem,,O,
sl-4,3,24,bolj,,O,
sl-4,3,25,pomembna,,O,
sl-4,3,26,debata,,O,
sl-4,3,27,o,,O,
sl-4,3,28,ravni,,O,
sl-4,3,29,nevtralne,,O,
sl-4,3,30,ključne,,O,
sl-4,3,31,obrestne,,O,
sl-4,3,32,mere,,O,
sl-4,3,33,v,,O,
sl-4,3,34,ZDA,ZDA,B-LOC,GPE-USA
sl-4,3,35,",",,O,
sl-4,3,36,ki,,O,
sl-4,3,37,vpliva,,O,
sl-4,3,38,tudi,,O,
sl-4,3,39,na,,O,
sl-4,3,40,kapitalske,,O,
sl-4,3,41,tokove,,O,
sl-4,3,42,drugih,,O,
sl-4,3,43,držav,,O,
sl-4,3,44,.,,O,
sl-4,4,1,Zaradi,,O,
sl-4,4,2,dvigovanja,,O,
sl-4,4,3,obrestnih,,O,
sl-4,4,4,mer,,O,
sl-4,4,5,v,,O,
sl-4,4,6,ZDA,ZDA,B-LOC,GPE-USA
sl-4,4,7,bodo,,O,
sl-4,4,8,namreč,,O,
sl-4,4,9,primorane,,O,
sl-4,4,10,dvigniti,,O,
sl-4,4,11,obrestne,,O,
sl-4,4,12,mere,,O,
sl-4,4,13,tudi,,O,
sl-4,4,14,druge,,O,
sl-4,4,15,centralne,,O,
sl-4,4,16,banke,,O,
sl-4,4,17,",",,O,
sl-4,4,18,vključujoč,,O,
sl-4,4,19,tiste,,O,
sl-4,4,20,s,,O,
sl-4,4,21,trgov,,O,
sl-4,4,22,v,,O,
sl-4,4,23,razvoju,,O,
sl-4,4,24,",",,O,
sl-4,4,25,čeprav,,O,
sl-4,4,26,morda,,O,
sl-4,4,27,gospodarstva,,O,
sl-4,4,28,omenjenih,,O,
sl-4,4,29,držav,,O,
sl-4,4,30,še,,O,
sl-4,4,31,niso,,O,
sl-4,4,32,pripravljena,,O,
sl-4,4,33,za,,O,
sl-4,4,34,zaostrovanje,,O,
sl-4,4,35,pogojev,,O,
sl-4,4,36,na,,O,
sl-4,4,37,denarnem,,O,
sl-4,4,38,trgu,,O,
sl-4,4,39,",",,O,
sl-4,4,40,da,,O,
sl-4,4,41,bi,,O,
sl-4,4,42,tako,,O,
sl-4,4,43,preprečile,,O,
sl-4,4,44,prehiter,,O,
sl-4,4,45,in,,O,
sl-4,4,46,prevelik,,O,
sl-4,4,47,odliv,,O,
sl-4,4,48,kapitala,,O,
sl-4,4,49,.,,O,
sl-4,5,1,Po,,O,
sl-4,5,2,Fedovem,Fed,B-ORG,ORG-Fed
sl-4,5,3,dvigu,,O,
sl-4,5,4,obrestne,,O,
sl-4,5,5,mere,,O,
sl-4,5,6,v,,O,
sl-4,5,7,preteklem,,O,
sl-4,5,8,tednu,,O,
sl-4,5,9,je,,O,
sl-4,5,10,razpon,,O,
sl-4,5,11,ključne,,O,
sl-4,5,12,obrestne,,O,
sl-4,5,13,mere,,O,
sl-4,5,14,od,,O,
sl-4,5,15,"2,00",,O,
sl-4,5,16,do,,O,
sl-4,5,17,"2,25",,O,
sl-4,5,18,odstotka,,O,
sl-4,5,19,.,,O,
sl-4,6,1,Trenutna,,O,
sl-4,6,2,ocena,,O,
sl-4,6,3,glede,,O,
sl-4,6,4,nevtralne,,O,
sl-4,6,5,obrestne,,O,
sl-4,6,6,mere,,O,
sl-4,6,7,Fed,Fed,B-ORG,ORG-Fed
sl-4,6,8,znaša,,O,
sl-4,6,9,3,,O,
sl-4,6,10,odstotke,,O,
sl-4,6,11,",",,O,
sl-4,6,12,kar,,O,
sl-4,6,13,nakazuje,,O,
sl-4,6,14,še,,O,
sl-4,6,15,na,,O,
sl-4,6,16,nadaljnje,,O,
sl-4,6,17,tri,,O,
sl-4,6,18,do,,O,
sl-4,6,19,štiri,,O,
sl-4,6,20,dvige,,O,
sl-4,6,21,osrednje,,O,
sl-4,6,22,obrestne,,O,
sl-4,6,23,mere,,O,
sl-4,6,24,.,,O,
sl-4,7,1,Skrb,,O,
sl-4,7,2,glede,,O,
sl-4,7,3,hitrejšega,,O,
sl-4,7,4,ali,,O,
sl-4,7,5,bolj,,O,
sl-4,7,6,agresivnega,,O,
sl-4,7,7,dvigovanja,,O,
sl-4,7,8,obrestnih,,O,
sl-4,7,9,mer,,O,
sl-4,7,10,v,,O,
sl-4,7,11,ZDA,ZDA,B-LOC,GPE-USA
sl-4,7,12,je,,O,
sl-4,7,13,vodila,,O,
sl-4,7,14,do,,O,
sl-4,7,15,padca,,O,
sl-4,7,16,tečajev,,O,
sl-4,7,17,v,,O,
sl-4,7,18,dolžniškem,,O,
sl-4,7,19,in,,O,
sl-4,7,20,lastniškem,,O,
sl-4,7,21,segmentu,,O,
sl-4,7,22,.,,O,
sl-4,8,1,Ameriški,,O,
sl-4,8,2,delniški,,O,
sl-4,8,3,indeksi,,O,
sl-4,8,4,so,,O,
sl-4,8,5,teden,,O,
sl-4,8,6,končali,,O,
sl-4,8,7,z,,O,
sl-4,8,8,izgubo,,O,
sl-4,8,9,",",,O,
sl-4,8,10,S,S,B-PRO,PRO-S&P-500-Index
sl-4,8,11,&,&,I-PRO,PRO-S&P-500-Index
sl-4,8,12,P,P,I-PRO,PRO-S&P-500-Index
sl-4,8,13,je,,O,
sl-4,8,14,teden,,O,
sl-4,8,15,končal,,O,
sl-4,8,16,"0,4",,O,
sl-4,8,17,odstotka,,O,
sl-4,8,18,nižje,,O,
sl-4,8,19,",",,O,
sl-4,8,20,medtem,,O,
sl-4,8,21,ko,,O,
sl-4,8,22,je,,O,
sl-4,8,23,Nasdaq,Nasdaq,B-ORG,ORG-Nasdaq-trading-exchange
sl-4,8,24,teden,,O,
sl-4,8,25,končal,,O,
sl-4,8,26,s,,O,
sl-4,8,27,padcem,,O,
sl-4,8,28,za,,O,
sl-4,8,29,kar,,O,
sl-4,8,30,2,,O,
sl-4,8,31,odstotka,,O,
sl-4,8,32,.,,O,
sl-4,9,1,Pri,,O,
sl-4,9,2,tem,,O,
sl-4,9,3,je,,O,
sl-4,9,4,pomembno,,O,
sl-4,9,5,poudariti,,O,
sl-4,9,6,",",,O,
sl-4,9,7,da,,O,
sl-4,9,8,razprodaja,,O,
sl-4,9,9,ni,,O,
sl-4,9,10,bila,,O,
sl-4,9,11,homogena,,O,
sl-4,9,12,",",,O,
sl-4,9,13,saj,,O,
sl-4,9,14,so,,O,
sl-4,9,15,zaradi,,O,
sl-4,9,16,občutnega,,O,
sl-4,9,17,skoka,,O,
sl-4,9,18,obrestnih,,O,
sl-4,9,19,mer,,O,
sl-4,9,20,in,,O,
sl-4,9,21,višjih,,O,
sl-4,9,22,pričakovanj,,O,
sl-4,9,23,glede,,O,
sl-4,9,24,njihove,,O,
sl-4,9,25,nadaljnje,,O,
sl-4,9,26,rasti,,O,
sl-4,9,27,tečaji,,O,
sl-4,9,28,delnic,,O,
sl-4,9,29,bančnega,,O,
sl-4,9,30,in,,O,
sl-4,9,31,zavarovalniškega,,O,
sl-4,9,32,sektorja,,O,
sl-4,9,33,v,,O,
sl-4,9,34,preteklem,,O,
